WallName,WallGlobalId,Name,GUID,Length,Width,Start_Point,Mid_Point,End_Point,Building_Storey
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkimF,1.689999999999997,3.048,"[51.934999999999995, 23.616000000000028, -3.0250000000000012]","[52.779999999999994, 23.616000000000028, -3.0250000000000012]","[53.62499999999999, 23.616000000000028, -3.0250000000000012]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkisK,1.689999999999997,3.048,"[55.574999999999996, 23.61600000000002, -3.0250000000000012]","[56.419999999999995, 23.61600000000002, -3.0250000000000012]","[57.26499999999999, 23.61600000000002, -3.0250000000000012]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkirm,1.689999999999997,3.048,"[59.215, 23.616000000000003, -3.0250000000000012]","[60.06, 23.616000000000003, -3.0250000000000012]","[60.905, 23.616000000000003, -3.0250000000000012]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkiqq,1.689999999999997,3.048,"[62.85499999999999, 23.615999999999993, -3.0250000000000012]","[63.69999999999999, 23.615999999999993, -3.0250000000000012]","[64.54499999999999, 23.615999999999993, -3.0250000000000012]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkpBs,1.689999999999997,3.048,"[66.49899680088036, 23.615999999999985, -3.0250000000000012]","[67.34399680088036, 23.615999999999985, -3.0250000000000012]","[68.18899680088036, 23.615999999999985, -3.0250000000000012]",
Basic Wall:STB 150:2784948,3gkGN3cIn3GfW4n5S$839v,Basic Wall:STB 150:2784948,38RoHrNHD4s9pDdrwfxW74,2.1039710962932583,3.271176661175191,"[59.4474214959769, 19.419470567919273, -4.005000000000002]","[60.49940704412353, 19.419470567919273, -4.005000000000002]","[61.551392592270155, 19.419470567919273, -4.005000000000002]",
Basic Wall:STB 350:2792382,38RoHrNHD4s9pDdqsfxXYj,Basic Wall:STB 350:2792382,2TpMrZtWH87h5bxdD$7g4e,1.3449999999999998,3.047999999999998,"[15.409999999999997, 17.706000000000103, -4.005000000000002]","[16.082499999999996, 17.706000000000103, -4.005000000000002]","[16.754999999999995, 17.706000000000103, -4.005000000000002]",
Basic Wall:STB 350:2792382,38RoHrNHD4s9pDdqsfxXYj,Basic Wall:STB 350:2792382,2TpMrZtWH87h5bxdD$7g3Y,1.3449999999999998,3.0480000000000023,"[11.85, 17.706000000000113, -4.005000000000002]","[12.5225, 17.706000000000113, -4.005000000000002]","[13.195, 17.706000000000113, -4.005000000000002]",
Basic Wall:STB 140:2795484,2TpMrZtWH87h5bxc1$7gG5,Basic Wall:STB 140:2795484,2TpMrZtWH87h5bxdD$7ggq,0.9866000000000009,3.0479999999999987,"[63.29840000000001, 2.5810000000000035, -4.005000000000002]","[63.791700000000006, 2.5810000000000035, -4.005000000000002]","[64.28500000000001, 2.5810000000000035, -4.005000000000002]",
Basic Wall:STB 130:2796165,2TpMrZtWH87h5bxc1$7gbS,Basic Wall:STB 130:2796165,2TpMrZtWH87h5bxdD$7gay,3.048,1.344999999999999,"[60.656000000000006, 4.345000000000015, -4.005000000000002]","[62.18000000000001, 4.345000000000015, -4.005000000000002]","[63.70400000000001, 4.345000000000015, -4.005000000000002]",
Basic Wall:STB 300:2796631,2TpMrZtWH87h5bxc1$7g_E,Basic Wall:STB 300:2796631,1ZGwSlBKX1fhx$qviqkiXI,1.6899999999999995,3.048,"[-3.6800000000000015, -1.1940000000000186, -3.0250000000000012]","[-2.8350000000000017, -1.1940000000000186, -3.0250000000000012]","[-1.990000000000002, -1.1940000000000186, -3.0250000000000012]",
Basic Wall:STB 400:2799967,1DnvVeeKfA_fQrve48aPdG,Basic Wall:STB 400:2799967,1DnvVeeKfA_fQrvf88aVKW,3.048,1.3449999999999998,"[-2.204000000000002, 15.694999999999958, -4.005000000000002]","[-0.6800000000000019, 15.694999999999958, -4.005000000000002]","[0.8439999999999981, 15.694999999999958, -4.005000000000002]",
Basic Wall:STB 400:2799967,1DnvVeeKfA_fQrve48aPdG,Basic Wall:STB 400:2799967,1DnvVeeKfA_fQrvf88aVQK,3.048,1.3449999999999984,"[-2.2040000000000135, 8.379999999999942, -4.005000000000002]","[-0.6800000000000135, 8.379999999999942, -4.005000000000002]","[0.8439999999999865, 8.379999999999942, -4.005000000000002]",
Basic Wall:STB 240:2808012,1DnvVeeKfA_fQrve48aVX3,Basic Wall:STB 240:2808012,1DnvVeeKfA_fQrvf88aVdY,1.5299999999999998,3.048,"[0.565, 9.355999999999947, -4.005000000000002]","[1.3299999999999998, 9.355999999999947, -4.005000000000002]","[2.0949999999999998, 9.355999999999947, -4.005000000000002]",
Basic Wall:STB 160:2820160,1ZGwSlBKX1fhx$quWqkpgp,Basic Wall:STB 160:2820160,1ZGwSlBKX1fhx$qviqkpff,0.8100000000000065,3.048,"[65.43999999999997, 14.19599999999996, -4.005000000000002]","[65.84499999999997, 14.19599999999996, -4.005000000000002]","[66.24999999999997, 14.19599999999996, -4.005000000000002]",
Basic Wall:STB 250:2820755,1ZGwSlBKX1fhx$quWqkpXW,Basic Wall:STB 250:2820755,1ZGwSlBKX1fhx$qviqkpbO,3.048,0.9002999999999989,"[62.546, 16.929849999999952, -4.005000000000002]","[64.07, 16.929849999999952, -4.005000000000002]","[65.594, 16.929849999999952, -4.005000000000002]",
Basic Wall:STB 250:2820755,1ZGwSlBKX1fhx$quWqkpXW,Basic Wall:STB 250:2820755,1ZGwSlBKX1fhx$qviqkoDd,3.048,1.3449999999999998,"[62.79599999999998, 7.079999999999977, -4.005000000000002]","[64.31999999999998, 7.079999999999977, -4.005000000000002]","[65.84399999999998, 7.079999999999977, -4.005000000000002]",
Basic Wall:STB 150:2821254,1ZGwSlBKX1fhx$quWqkpvr,Basic Wall:STB 150:2821254,1ZGwSlBKX1fhx$qviqkpmb,0.9003000000000032,3.048,"[62.689999999999976, 15.155999999999942, -4.005000000000002]","[63.14014999999998, 15.155999999999942, -4.005000000000002]","[63.59029999999998, 15.155999999999942, -4.005000000000002]",
Basic Wall:STB 300:2821730,1ZGwSlBKX1fhx$quWqkpoH,Basic Wall:STB 300:2821730,1ZGwSlBKX1fhx$qviqkprg,3.048,1.4666000000000001,"[61.045999999999985, 16.833399999999948, -4.005000000000002]","[62.56999999999998, 16.833399999999948, -4.005000000000002]","[64.09399999999998, 16.833399999999948, -4.005000000000002]",
Basic Wall:STB 300:2821730,1ZGwSlBKX1fhx$quWqkpoH,Basic Wall:STB 300:2821730,1ZGwSlBKX1fhx$qviqkoCH,3.048,1.3449999999999998,"[61.045999999999964, 7.079999999999949, -4.005000000000002]","[62.569999999999965, 7.079999999999949, -4.005000000000002]","[64.09399999999997, 7.079999999999949, -4.005000000000002]",
Basic Wall:STB 240:2823509,0PGOXOdgzC0unapdvJZ09w,Basic Wall:STB 240:2823509,0PGOXOdgzC0unapcrJZ00Y,3.048,1.5299999999999987,"[31.27600000000001, 16.749999999999957, -4.005000000000002]","[32.80000000000001, 16.749999999999957, -4.005000000000002]","[34.32400000000001, 16.749999999999957, -4.005000000000002]",
Basic Wall:STB 240:2824128,0PGOXOdgzC0unapdvJZ03l,Basic Wall:STB 240:2824128,0PGOXOdgzC0unapcrJZ0i9,3.048,0.899999999999999,"[27.396000000000004, 16.356699999999957, -4.005000000000002]","[28.92, 16.356699999999957, -4.005000000000002]","[30.444000000000003, 16.356699999999957, -4.005000000000002]",
Basic Wall:STB 240:2825619,0PGOXOdgzC0unapdvJZ0gy,Basic Wall:STB 240:2825619,0PGOXOdgzC0unapcrJZ0ZU,1.529999999999999,3.048,"[17.785000000000007, 13.050999999999943, -4.005000000000002]","[18.550000000000004, 13.050999999999943, -4.005000000000002]","[19.315000000000005, 13.050999999999943, -4.005000000000002]",
Basic Wall:STB 200:2827598,0PGOXOdgzC0unapdvJZ39X,Basic Wall:STB 200:2827598,0PGOXOdgzC0unapcrJZ35X,0.9000000000000034,3.048,"[55.08000000000002, 9.320999999999907, -4.005000000000002]","[55.53000000000002, 9.320999999999907, -4.005000000000002]","[55.980000000000025, 9.320999999999907, -4.005000000000002]",
Basic Wall:STB 300:2828668,0PGOXOdgzC0unapdvJZ3vJ,Basic Wall:STB 300:2828668,0PGOXOdgzC0unapcrJZ3ty,3.048,1.3449999999999984,"[42.285999999999994, 4.58500000000003, -4.005000000000002]","[43.809999999999995, 4.58500000000003, -4.005000000000002]","[45.333999999999996, 4.58500000000003, -4.005000000000002]",
Basic Wall:STB 300:2828668,0PGOXOdgzC0unapdvJZ3vJ,Basic Wall:STB 300:2828668,0PGOXOdgzC0unapcrJZ3n4,3.048,0.9002999999999999,"[42.28599999999999, 0.4100000000000197, -4.005000000000002]","[43.80999999999999, 0.4100000000000197, -4.005000000000002]","[45.33399999999999, 0.4100000000000197, -4.005000000000002]",
Basic Wall:STB 300:2828880,0PGOXOdgzC0unapdvJZ3r$,Basic Wall:STB 300:2828880,0BZD7xrIL3h80Kndz0XZuD,3.048,1.1999999999999988,"[38.385999999999996, 4.724999999999842, -4.005000000000002]","[39.91, 4.724999999999842, -4.005000000000002]","[41.434, 4.724999999999842, -4.005000000000002]",
Basic Wall:STB 350:2832945,0PGOXOdgzC0unapdvJZ2qU,Basic Wall:STB 350:2832945,0PGOXOdgzC0unapcrJZ2sZ,1.2000000000000044,3.048,"[40.61000000000001, 4.600999999999833, -4.005000000000002]","[41.21000000000001, 4.600999999999833, -4.005000000000002]","[41.81000000000001, 4.600999999999833, -4.005000000000002]",
Basic Wall:STB 350:2832945,0PGOXOdgzC0unapdvJZ2qU,Basic Wall:STB 350:2832945,0PGOXOdgzC0unapcrJZ2mR,1.3449999999999998,3.0479999999999996,"[15.549999999999997, 4.600999999999914, -4.005000000000002]","[16.222499999999997, 4.600999999999914, -4.005000000000002]","[16.894999999999996, 4.600999999999914, -4.005000000000002]",
Basic Wall:STB 350:2832945,0PGOXOdgzC0unapdvJZ2qU,Basic Wall:STB 350:2832945,0PGOXOdgzC0unapcrJZ2of,1.3449999999999998,3.048,"[12.004999999999997, 4.600999999999925, -4.005000000000002]","[12.677499999999998, 4.600999999999925, -4.005000000000002]","[13.349999999999998, 4.600999999999925, -4.005000000000002]",
Basic Wall:STB 350:2832945,0PGOXOdgzC0unapdvJZ2qU,Basic Wall:STB 350:2832945,0PGOXOdgzC0unapcrJZ2pN,1.3449999999999984,3.0479999999999996,"[4.809999999999991, 4.6009999999999485, -4.005000000000002]","[5.482499999999989, 4.6009999999999485, -4.005000000000002]","[6.154999999999989, 4.6009999999999485, -4.005000000000002]",
Basic Wall:STB 100:2835256,0BZD7xrIL3h80Kncn0XaBq,Basic Wall:STB 100:2835256,0BZD7xrIL3h80Kndz0Xa9$,0.8603000000000037,3.0480000000000005,"[41.277350000005235, 3.1810000000000045, -4.005000000000002]","[41.70750000000524, 3.1810000000000045, -4.005000000000002]","[42.13765000000524, 3.1810000000000045, -4.005000000000002]",
Basic Wall:STB 185:2835688,0BZD7xrIL3h80Kncn0XaKa,Basic Wall:STB 185:2835688,0BZD7xrIL3h80Kndz0XaJT,3.048,1.2599999999999993,"[27.71599999999999, 3.3649999999998754, -4.005000000000002]","[29.239999999999988, 3.3649999999998754, -4.005000000000002]","[30.76399999999999, 3.3649999999998754, -4.005000000000002]",
Basic Wall:STB 720:2836358,0BZD7xrIL3h80Kncn0XaPA,Basic Wall:STB 720:2836358,0BZD7xrIL3h80Kndz0XaOL,3.048,1.2599999999999993,"[23.636, 4.464999999999891, -4.005000000000002]","[25.159999999999997, 4.464999999999891, -4.005000000000002]","[26.683999999999997, 4.464999999999891, -4.005000000000002]",
Basic Wall:STB 150:2836825,0BZD7xrIL3h80Kncn0XaYL,Basic Wall:STB 150:2836825,0BZD7xrIL3h80Kndz0XaX5,3.048,1.1999999999999997,"[19.676000000000002, 4.524999999999896, -4.005000000000002]","[21.200000000000003, 4.524999999999896, -4.005000000000002]","[22.724000000000004, 4.524999999999896, -4.005000000000002]",
Basic Wall:STB 300:2838449,0BZD7xrIL3h80Kncn0Xavz,Basic Wall:STB 300:2838449,0BZD7xrIL3h80Kndz0Xb6l,3.048,0.8903000000000012,"[6.190999999776475, 4.707199999999939, -4.005000000000002]","[7.714999999776475, 4.707199999999939, -4.005000000000002]","[9.238999999776475, 4.707199999999939, -4.005000000000002]",
Basic Wall:STB 300:2838449,0BZD7xrIL3h80Kncn0Xavz,Basic Wall:STB 300:2838449,0BZD7xrIL3h80Kndz0Xb47,3.048,0.8899999999999999,"[5.890999999776465, 0.5100000000001383, -4.005000000000006]","[7.414999999776465, 0.5100000000001383, -4.005000000000006]","[8.938999999776465, 0.5100000000001383, -4.005000000000006]",
Basic Wall:STB 130:2838953,0BZD7xrIL3h80Kncn0Xb1b,Basic Wall:STB 130:2838953,0BZD7xrIL3h80Kndz0Xb34,3.048,0.8899999999999997,"[13.466000000000001, 4.864835863713798, -4.005000000000006]","[14.990000000000002, 4.864835863713798, -4.005000000000006]","[16.514000000000003, 4.864835863713798, -4.005000000000006]",
Basic Wall:STB 130:2839696,0BZD7xrIL3h80Kncn0XbLS,Basic Wall:STB 130:2839696,0BZD7xrIL3h80Kndz0XbGr,0.8899999999999997,3.0479999999999996,"[1.6150000002235068, 2.9059999999999655, -4.005000000000006]","[2.0600000002235066, 2.9059999999999655, -4.005000000000006]","[2.5050000002235064, 2.9059999999999655, -4.005000000000006]",
Basic Wall:STB 450:2852419,3ZUF3lqZbE_R_xCXUt8uKn,Basic Wall:STB 450:2852419,3ZUF3lqZbE_R_xCWIt8vzN,1.689999999999999,3.048,"[11.89999999999965, -1.3140000000000516, -6.160000000000001]","[12.74499999999965, -1.3140000000000516, -6.160000000000001]","[13.58999999999965, -1.3140000000000516, -6.160000000000001]",
Basic Wall:STB 275:2857331,3ZUF3lqZbE_R_xCXUt8ve1,Basic Wall:STB 275:2857331,3ZUF3lqZbE_R_xCWIt8v$R,3.048,1.1159999999999997,"[1.6934999999999953, 4.671999999999928, -7.1400000000000015]","[3.217499999999995, 4.671999999999928, -7.1400000000000015]","[4.741499999999995, 4.671999999999928, -7.1400000000000015]",
Basic Wall:STB 275:2857331,3ZUF3lqZbE_R_xCXUt8ve1,Basic Wall:STB 275:2857331,34tzmywLnAiAU4ZpHkoBMD,3.048,0.8602999999999995,"[1.693499999999989, 0.31342403163443944, -7.1400000000000015]","[3.2174999999999887, 0.31342403163443944, -7.1400000000000015]","[4.741499999999989, 0.31342403163443944, -7.1400000000000015]",
Basic Wall:STB 275:2857623,3ZUF3lqZbE_R_xCXUt8vdb,Basic Wall:STB 275:2857623,3ZUF3lqZbE_R_xCWIt8v_M,3.048,1.1159999999999988,"[6.178499999999995, 4.671999999999915, -7.1400000000000015]","[7.702499999999995, 4.671999999999915, -7.1400000000000015]","[9.226499999999994, 4.671999999999915, -7.1400000000000015]",
Basic Wall:STB 300:2864247,2onNBYzg9DgesTvnZK8cxt,Basic Wall:STB 300:2864247,2onNBYzg9DgesTvmlK8c6i,3.048,0.8602999999999994,"[40.175999999999995, 4.909849999999923, -7.1400000000000015]","[41.699999999999996, 4.909849999999923, -7.1400000000000015]","[43.224, 4.909849999999923, -7.1400000000000015]",
Basic Wall:STB 300:2864492,2onNBYzg9DgesTvnZK8c$i,Basic Wall:STB 300:2864492,2onNBYzg9DgesTvmlK8cP$,3.048,0.8899999999999999,"[42.28599999999998, 0.3350606093034063, -7.140000000000006]","[43.80999999999998, 0.3350606093034063, -7.140000000000006]","[45.33399999999998, 0.3350606093034063, -7.140000000000006]",
Basic Wall:STB 300:2864492,2onNBYzg9DgesTvnZK8c$i,Basic Wall:STB 300:2864492,2onNBYzg9DgesTvmlK8c4k,3.048,0.8602999999999994,"[42.585999999999984, 4.5800606093034055, -7.1400000000000015]","[44.109999999999985, 4.5800606093034055, -7.1400000000000015]","[45.633999999999986, 4.5800606093034055, -7.1400000000000015]",
2. UG Wände 2:2. UG Wände 2:2865908,2onNBYzg9DgesTvnZK8c1q,2. UG Wände 2:2. UG Wände 2:2865908:1,2aq01qCKv0ShNFL7pj2Sea,1.6899999999644963,1.8200000000000038,"[39.91, 1.3899999995397894, -6.96]","[40.754999999982246, 1.3899999995397894, -6.96]","[41.599999999964496, 1.3899999995397894, -6.96]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSzI,1.0199999999999934,0.25000000000097405,"[66.82999999999727, 25.294999999999963, 12.09]","[67.33999999999727, 25.294999999999963, 12.09]","[67.84999999999727, 25.294999999999963, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GS$u,1.020000000000002,0.2500000000009697,"[63.19, 25.294999999999007, 12.09]","[63.699999999999996, 25.294999999999007, 12.09]","[64.21, 25.294999999999007, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSWv,1.0199999999999934,0.2500000000009654,"[59.550000000000004, 25.294999999999987, 12.09]","[60.06, 25.294999999999987, 12.09]","[60.57, 25.294999999999987, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSZD,1.0199999999999847,0.2500000000009654,"[55.90999999999769, 25.295, 12.09]","[56.41999999999768, 25.295, 12.09]","[56.92999999999767, 25.295, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GScL,1.0199999999999847,0.2500000000009654,"[52.26999999999782, 25.295000000000016, 12.09]","[52.77999999999781, 25.295000000000016, 12.09]","[53.289999999997804, 25.295000000000016, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSd$,1.0199999999999934,0.2500000000009654,"[48.63, 25.295000000000027, 12.09]","[49.14, 25.295000000000027, 12.09]","[49.65, 25.295000000000027, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSeb,1.0199999999999934,0.2500000000009654,"[44.98999999999809, 25.295000000000037, 12.09]","[45.49999999999809, 25.295000000000037, 12.09]","[46.00999999999809, 25.295000000000037, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSg5,1.0199999999999934,0.2500000000009654,"[41.349999999998225, 25.29500000000005, 12.09]","[41.85999999999822, 25.29500000000005, 12.09]","[42.36999999999822, 25.29500000000005, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GShR,1.0200000000000022,0.2500000000009654,"[37.710000000000015, 25.295000000000062, 12.09]","[38.22000000000001, 25.295000000000062, 12.09]","[38.73000000000002, 25.295000000000062, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSiP,1.0200000000000022,0.2500000000009654,"[34.07000000000001, 25.295000000000073, 12.09]","[34.58000000000001, 25.295000000000073, 12.09]","[35.09000000000001, 25.295000000000073, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSkc,1.0199999999999978,0.2500000000009654,"[30.430000000001314, 25.295000000000083, 12.09]","[30.940000000001312, 25.295000000000083, 12.09]","[31.45000000000131, 25.295000000000083, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSlo,1.0199999999999978,0.2500000000009654,"[26.790000000001307, 25.295000000000098, 12.09]","[27.300000000001305, 25.295000000000098, 12.09]","[27.810000000001303, 25.295000000000098, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSGW,1.0199999999999978,0.2500000000009654,"[23.155, 25.295000000000112, 12.09]","[23.665, 25.295000000000112, 12.09]","[24.174999999999997, 25.295000000000112, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSIM,1.0199999999999978,0.2500000000009654,"[19.510000000000005, 25.29500000000012, 12.09]","[20.020000000000003, 25.29500000000012, 12.09]","[20.53, 25.29500000000012, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSIg,1.0199999999999978,0.2500000000009654,"[15.874999999999993, 25.295000000000133, 12.09]","[16.38499999999999, 25.295000000000133, 12.09]","[16.89499999999999, 25.295000000000133, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSJk,1.0199999999999978,0.2500000000009654,"[12.225000000000009, 25.295000000000144, 12.09]","[12.735000000000007, 25.295000000000144, 12.09]","[13.245000000000006, 25.295000000000144, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSKy,1.0199999999999998,0.2500000000009654,"[8.585000000000008, 25.295000000000158, 12.09]","[9.095000000000008, 25.295000000000158, 12.09]","[9.605000000000008, 25.295000000000158, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSMG,1.0199999999999978,0.2500000000009654,"[4.954999999999998, 25.295000000000165, 12.09]","[5.464999999999997, 25.295000000000165, 12.09]","[5.974999999999996, 25.295000000000165, 12.09]",
Basic Wall:STB 250:2876647,0FDk06pTrBA9IAtpGYsu5I,Basic Wall:STB 250:2876647,3qjC9FX3X9EuMJWYh4GSNC,1.0199999999999978,0.2500000000009654,"[1.3100000000000023, 25.29500000000018, 12.09]","[1.8200000000000012, 25.29500000000018, 12.09]","[2.33, 25.29500000000018, 12.09]",
Basic Wall:STB 500:2876997,0FDk06pTrBA9IAtpGYsuFm,Basic Wall:STB 500:2876997,3qjC9FX3X9EuMJWYh4GVhY,3.048,1.989999999999998,"[68.32600000000001, 15.929999999999954, 12.039999999999996]","[69.85000000000001, 15.929999999999954, 12.039999999999996]","[71.37400000000001, 15.929999999999954, 12.039999999999996]",
Basic Wall:STB 500:2876997,0FDk06pTrBA9IAtpGYsuFm,Basic Wall:STB 500:2876997,3qjC9FX3X9EuMJWYh4GVjF,3.048,1.9899999999999958,"[68.326, 13.139999999999958, 12.039999999999996]","[69.85, 13.139999999999958, 12.039999999999996]","[71.374, 13.139999999999958, 12.039999999999996]",
Basic Wall:STB 500:2876997,0FDk06pTrBA9IAtpGYsuFm,Basic Wall:STB 500:2876997,3qjC9FX3X9EuMJWYh4GVk7,3.048,1.989999999999998,"[68.326, 10.249999999999963, 12.039999999999996]","[69.85, 10.249999999999963, 12.039999999999996]","[71.374, 10.249999999999963, 12.039999999999996]",
Basic Wall:STB 500:2876997,0FDk06pTrBA9IAtpGYsuFm,Basic Wall:STB 500:2876997,3qjC9FX3X9EuMJWYh4GVlf,3.048,1.989999999999997,"[68.32599999999998, 7.372500000261104, 12.039999999999996]","[69.84999999999998, 7.372500000261104, 12.039999999999996]","[71.37399999999998, 7.372500000261104, 12.039999999999996]",
Basic Wall:STB 260:2877285,0FDk06pTrBA9IAtpGYsuBG,Basic Wall:STB 260:2877285,2$5Q5d1cv7IBTYgF5epSTj,2.4899999999999967,3.048,"[62.805000000000014, 17.595999999999968, 11.059999999999999]","[64.05000000000001, 17.595999999999968, 11.059999999999999]","[65.29500000000002, 17.595999999999968, 11.059999999999999]",
Basic Wall:STB 260:2878250,34bRVFXiL46v1h1tGS6fga,Basic Wall:STB 260:2878250,3qjC9FX3X9EuMJWYh4GVbG,1.1999999999999957,3.0479999999999996,"[64.17, 4.701000000522253, 11.059999999999999]","[64.77000000000001, 4.701000000522253, 11.059999999999999]","[65.37, 4.701000000522253, 11.059999999999999]",
Basic Wall:STB 260:2878250,34bRVFXiL46v1h1tGS6fga,Basic Wall:STB 260:2878250,3qjC9FX3X9EuMJWYh4GVdx,0.9000000000000034,3.0479999999999996,"[65.96329999999996, 4.701000000522249, 11.059999999999999]","[66.41329999999996, 4.701000000522249, 11.059999999999999]","[66.86329999999997, 4.701000000522249, 11.059999999999999]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GSOC,1.0199999999999985,0.250000000000967,"[1.3000000000000256, -0.18411101266748045, 12.09]","[1.810000000000025, -0.18411101266748045, 12.09]","[2.3200000000000243, -0.18411101266748045, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GSTJ,1.0199999999999978,0.2500000000009655,"[4.942499999537176, -0.18411101266749072, 12.09]","[5.452499999537175, -0.18411101266749072, 12.09]","[5.962499999537174, -0.18411101266749072, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GSVR,1.0199999999999998,0.2500000000009655,"[8.584999999074334, -0.1841110126675025, 12.09]","[9.094999999074334, -0.1841110126675025, 12.09]","[9.604999999074334, -0.1841110126675025, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GS48,1.0199999999999978,0.25000000000096545,"[12.244999999074338, -0.18411101266751428, 12.09]","[12.754999999074336, -0.18411101266751428, 12.09]","[13.264999999074336, -0.18411101266751428, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GS5C,1.0199999999999978,0.2500000000009655,"[15.884999999074338, -0.18411101266752608, 12.09]","[16.394999999074336, -0.18411101266752608, 12.09]","[16.904999999074334, -0.18411101266752608, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GS64,1.0199999999999956,0.25000000000096545,"[19.504999999074343, -0.18411101266753774, 12.09]","[20.01499999907434, -0.18411101266753774, 12.09]","[20.52499999907434, -0.18411101266753774, 12.09]",
Basic Wall:STB 250:2878936,34bRVFXiL46v1h1tGS6fnM,Basic Wall:STB 250:2878936,3qjC9FX3X9EuMJWYh4GS8G,1.0199999999999978,0.25000000000096545,"[23.13499999999999, -0.18411101266754948, 12.09]","[23.64499999999999, -0.18411101266754948, 12.09]","[24.154999999999987, -0.18411101266754948, 12.09]",
